power_usage,water_usage,gas_usage,temperature,humidity,usage_score,anomaly
139.63,48.76,36.27,20.79,43.42,37.89,0
99.93,48.57,20.19,40.79,34.8,37.29,0
119.88,64.87,23.49,45.0,56.82,44.96,0
113.3,37.13,37.89,33.38,91.78,35.78,0
120.57,68.17,26.39,20.47,73.85,33.12,0
95.76,37.33,31.07,17.74,56.95,24.94,0
91.05,65.55,30.87,36.66,53.59,37.63,0
156.21,56.03,43.11,20.3,94.63,40.73,0
145.09,55.55,26.03,35.69,49.71,44.5,0
135.41,64.65,28.59,24.83,46.93,39.36,0
114.44,51.39,32.84,38.75,42.29,41.93,0
125.33,52.65,34.9,18.12,33.91,34.67,0
114.36,47.04,16.3,43.73,69.15,38.49,0
135.61,40.51,16.31,34.52,86.64,35.93,0
140.51,24.62,15.8,30.12,20.0,35.59,0
126.83,47.37,36.27,28.31,35.92,39.53,0
119.02,43.71,30.14,36.64,68.34,38.68,0
148.98,57.72,36.9,25.42,39.05,43.51,0
150.65,54.29,31.12,38.99,47.14,48.32,0
151.48,61.38,28.66,31.9,79.36,43.72,0
81.6,41.09,15.88,39.32,54.52,30.18,0
119.75,59.59,16.07,30.67,32.75,36.45,0
101.43,65.23,48.86,32.74,21.43,43.42,0
107.89,33.84,30.32,26.09,59.09,30.52,0
126.74,62.04,24.95,33.9,70.83,39.89,0
134.71,53.94,14.59,25.0,47.5,34.43,0
131.53,50.34,11.46,18.18,20.0,30.57,0
90.25,72.02,36.97,31.68,33.46,38.37,0
130.39,55.18,38.72,14.07,20.0,35.52,0
127.96,64.68,28.9,33.08,20.0,43.56,0
158.2,58.6,23.26,24.35,57.04,40.59,0
106.22,50.97,19.52,32.97,63.45,33.25,0
118.82,46.56,32.44,23.08,25.55,34.96,0
116.95,38.02,34.15,29.39,73.19,34.61,0
158.85,36.5,36.18,19.02,78.13,36.99,0
136.74,49.02,26.91,16.19,51.91,32.44,0
145.68,47.3,40.8,32.62,67.92,44.55,0
100.05,30.84,23.44,35.37,66.84,31.29,0
122.13,42.24,38.29,28.75,38.35,38.54,0
100.8,50.68,10.88,31.93,34.22,31.1,0
121.08,29.97,13.87,17.05,67.53,23.47,0
130.12,56.87,29.64,30.43,71.95,39.12,0
108.89,50.18,26.67,20.66,20.0,31.36,0
113.14,57.55,31.36,43.27,63.46,43.41,0
146.47,45.01,26.62,33.77,80.04,40.94,0
118.6,20.39,30.7,26.42,35.69,32.0,0
135.15,72.19,45.09,33.5,36.78,49.16,0
144.74,56.27,43.91,36.76,57.4,48.98,0
128.4,55.18,24.52,19.03,73.59,31.56,0
93.59,61.2,28.98,26.67,80.05,30.7,0
119.19,43.34,31.59,18.1,20.0,32.15,0
130.17,18.0,36.97,23.65,33.18,33.99,0
145.87,49.18,34.48,25.96,20.0,42.4,0
90.48,38.54,34.67,26.62,53.6,29.63,0
121.42,56.2,37.5,18.84,55.55,34.36,0
132.1,67.26,25.54,21.69,36.74,37.33,0
114.89,31.8,21.59,19.65,68.02,25.74,0
126.82,57.97,29.43,31.95,51.86,40.39,0
141.86,68.0,46.74,23.96,55.96,44.45,0
114.2,64.23,28.85,34.03,93.67,37.8,0
152.18,30.29,38.8,39.99,54.47,47.22,0
114.81,63.63,33.39,27.9,72.51,36.92,0
97.25,75.64,20.7,27.39,38.28,33.84,0
111.76,39.35,22.54,18.15,87.24,24.75,0
94.97,47.94,25.23,28.38,62.32,29.94,0
84.54,51.24,21.1,22.0,20.0,26.46,0
144.79,73.35,20.55,28.22,64.07,41.17,0
120.7,58.29,27.38,29.84,62.44,37.26,0
100.04,59.72,15.04,31.16,47.51,32.18,0
129.45,63.22,10.84,30.53,35.85,37.23,0
91.08,64.98,33.59,21.25,66.15,29.87,0
140.7,39.87,24.51,43.44,52.95,44.86,0
127.72,61.54,32.73,23.13,20.0,39.03,0
170.55,40.27,23.79,22.86,56.34,39.66,0
118.6,38.33,41.68,42.57,50.47,44.48,0
87.34,38.85,36.63,29.02,44.29,31.25,0
116.29,36.24,27.52,32.7,37.77,36.07,0
114.09,38.33,16.81,20.96,42.52,27.29,0
127.91,80.16,46.65,41.4,30.12,53.63,0
135.37,36.15,36.55,27.66,82.62,36.9,0
118.19,60.05,16.69,25.45,73.85,31.72,0
127.61,52.81,12.73,24.68,47.34,32.39,0
160.84,38.1,35.47,28.37,61.77,42.89,0
134.25,38.75,27.78,35.27,34.09,41.19,0
80.38,66.41,33.92,36.51,71.02,35.61,0
145.64,41.39,26.1,35.42,66.4,41.66,0
143.26,82.12,13.27,32.22,50.72,43.04,0
136.73,44.73,25.13,23.95,34.49,36.16,0
136.77,53.97,23.13,26.11,87.48,35.41,0
136.3,51.76,40.1,24.69,62.69,39.61,0
173.11,34.77,11.84,34.12,50.18,42.42,0
96.8,51.74,17.92,33.65,34.98,33.04,0
109.97,59.82,19.92,39.68,77.74,37.9,0
152.78,51.02,22.9,34.78,77.44,42.66,0
129.84,27.25,50.19,25.08,30.73,39.23,0
148.9,28.37,29.77,28.31,95.0,36.32,0
86.48,58.07,36.21,25.28,35.61,32.25,0
131.84,59.04,40.79,25.53,53.46,40.88,0
131.34,45.04,20.56,24.93,31.56,34.77,0
152.39,54.28,31.99,36.59,23.46,48.83,0
140.55,44.27,28.0,36.38,68.29,41.99,0
148.97,50.41,11.86,24.19,56.74,34.98,0
130.84,59.61,37.59,33.43,34.4,44.91,0
121.98,55.43,33.07,36.26,46.61,42.45,0
108.11,46.05,35.62,25.08,74.46,32.27,0
61.38,47.62,30.46,37.12,90.8,28.04,0
154.28,51.72,23.35,24.04,24.98,40.39,0
144.59,60.16,17.64,17.21,55.3,33.52,0
123.86,42.85,23.23,35.09,60.31,37.4,0
145.22,46.26,18.1,28.13,55.77,37.24,0
130.97,44.72,44.85,25.76,44.03,40.27,0
113.27,52.92,33.84,35.2,33.54,40.84,0
137.12,47.17,17.74,32.78,63.84,37.74,0
171.05,44.88,24.71,34.23,77.14,45.26,0
150.9,65.31,10.0,35.8,20.0,44.6,0
160.17,44.02,23.11,33.53,29.59,44.82,0
114.45,62.46,36.14,18.48,71.23,32.7,0
129.57,61.11,17.22,19.9,73.58,31.28,0
123.79,56.65,13.04,29.1,69.04,33.44,0
144.19,59.86,28.94,33.68,48.18,44.71,0
97.2,44.0,36.5,28.03,80.58,31.4,0
143.71,60.81,33.13,33.7,51.9,45.59,0
112.02,58.23,29.9,14.75,41.14,29.81,0
131.35,45.19,17.2,32.93,37.83,37.67,0
83.69,44.93,25.66,33.12,55.33,30.31,0
136.14,39.84,21.05,37.51,38.32,40.97,0
108.74,51.35,33.56,29.2,55.04,35.66,0
114.03,64.49,34.77,29.59,44.48,39.47,0
108.75,68.7,21.74,19.69,87.88,28.86,0
128.74,43.54,25.67,27.72,31.09,36.74,0
119.72,33.56,30.63,32.52,66.14,35.55,0
143.57,49.44,43.45,24.72,62.26,41.44,0
112.42,58.65,22.3,20.12,47.14,30.5,0
122.4,34.48,13.61,22.49,69.26,26.91,0
99.43,45.13,15.23,19.11,73.55,22.74,0
111.51,38.39,24.16,42.77,31.11,40.07,0
141.97,37.41,16.2,28.0,57.07,34.83,0
104.69,35.02,27.05,36.68,58.04,34.68,0
101.21,29.75,33.59,37.03,40.67,35.93,0
170.57,55.36,18.69,34.29,44.62,46.85,0
142.0,40.27,27.74,17.69,47.39,33.33,0
134.54,62.22,42.46,14.11,43.4,37.0,0
100.98,53.9,57.52,25.81,49.07,38.98,0
144.87,23.8,27.4,28.72,49.5,36.87,0
109.63,50.42,14.81,27.43,62.39,29.94,0
144.9,49.67,14.24,28.18,61.56,36.47,0
116.61,45.29,32.05,13.82,56.1,28.13,0
157.1,44.12,29.9,27.45,63.09,41.2,0
118.24,64.19,33.06,24.59,70.23,35.99,0
140.65,47.21,49.71,33.17,45.8,47.15,0
130.39,62.68,27.28,31.51,78.35,39.63,0
114.73,44.69,23.42,26.97,80.99,30.96,0
115.63,42.68,19.98,33.58,57.42,34.5,0
126.15,80.98,36.1,28.88,63.24,42.98,0
114.53,53.89,32.78,41.92,86.75,41.65,0
120.99,42.71,42.85,30.28,35.48,40.41,0
137.58,52.95,23.42,20.47,69.37,33.56,0
106.55,26.55,49.45,29.4,68.04,35.06,0
138.72,38.07,32.93,39.56,55.42,44.21,0
89.94,67.23,49.31,22.27,55.38,34.8,0
137.04,39.3,24.25,29.82,47.26,37.54,0
112.84,36.04,25.27,32.13,46.67,34.16,0
123.74,49.29,28.42,37.12,38.66,41.62,0
125.98,47.03,35.26,39.94,56.28,43.88,0
135.92,47.71,23.38,44.58,71.4,44.48,0
123.35,54.18,29.31,19.76,63.49,32.53,0
145.89,47.33,31.35,39.68,60.74,46.21,0
129.66,50.29,34.72,34.78,65.29,41.84,0
124.44,51.25,24.15,27.31,63.98,34.82,0
114.73,67.03,41.28,22.68,76.78,36.44,0
130.66,64.28,36.85,24.36,72.52,38.92,0
145.15,39.23,27.72,13.58,69.86,30.57,0
129.69,61.56,32.44,34.67,36.69,44.25,0
139.22,52.29,37.56,19.87,56.82,37.49,0
102.96,51.78,33.4,17.96,84.07,27.57,0
127.13,54.24,22.75,19.34,37.52,32.73,0
149.56,34.36,36.64,26.53,65.96,39.49,0
110.08,61.74,28.84,27.13,67.79,34.55,0
112.67,51.2,10.0,27.59,45.94,30.34,0
159.94,57.56,30.7,37.23,70.16,48.32,0
136.73,51.93,29.27,16.0,70.14,32.4,0
109.76,72.8,33.19,25.48,34.45,37.93,0
107.84,50.73,19.53,28.5,82.36,30.33,0
123.72,60.64,32.13,40.87,43.93,45.71,0
157.98,53.78,24.89,36.75,95.0,44.56,0
116.99,18.0,33.0,27.56,61.67,31.2,0
142.52,46.31,12.21,31.88,71.1,36.45,0
106.38,71.31,31.02,36.35,37.56,41.87,0
149.6,41.02,11.14,25.17,56.59,34.1,0
110.35,45.32,36.44,25.54,90.63,32.19,0
86.56,39.77,27.25,33.5,46.06,31.13,0
126.17,60.65,22.71,27.32,35.03,37.56,0
88.7,46.58,32.45,40.84,30.05,38.2,0
75.99,44.57,28.14,31.81,75.3,27.81,0
85.62,56.64,21.08,23.11,79.79,24.96,0
119.47,47.96,19.04,15.56,35.74,27.78,0
173.49,53.1,43.33,34.35,53.97,52.54,0
173.05,37.64,21.76,24.67,77.7,39.09,0
124.67,59.33,29.92,31.01,58.64,39.5,0
120.21,39.06,34.75,25.87,68.75,33.94,0
116.54,42.83,46.83,34.41,20.0,43.42,0
124.32,61.95,32.36,19.95,49.77,35.3,0
127.04,68.81,36.66,26.7,59.04,40.7,0
134.23,62.18,16.91,23.2,58.8,34.58,0
151.36,39.41,30.85,26.83,90.34,38.06,0
109.05,31.1,38.9,25.42,84.6,30.8,0
120.92,52.41,31.38,30.02,58.84,37.7,0
107.0,56.32,39.68,28.77,91.19,35.5,0
133.8,57.38,33.72,36.59,41.87,45.41,0
98.65,47.95,20.28,12.0,82.97,20.19,0
112.27,41.41,30.71,27.57,85.61,31.88,0
137.06,63.0,23.62,36.77,62.6,43.42,0
148.83,41.79,33.96,26.94,28.0,41.86,0
73.32,39.55,35.22,39.9,72.9,32.49,0
135.33,36.45,50.38,14.36,26.58,36.4,0
130.72,46.75,23.26,26.46,95.0,33.14,0
100.81,43.93,20.18,26.83,44.34,29.34,0
99.61,62.89,35.54,27.38,70.54,34.43,0
149.56,64.31,49.46,20.55,68.78,43.63,0
89.68,44.63,15.33,27.13,95.0,23.89,0
114.67,42.66,10.0,30.67,50.15,30.84,0
126.15,71.4,39.55,36.06,46.93,46.88,0
122.4,64.7,28.41,19.78,57.9,33.91,0
123.44,38.86,26.95,28.46,20.0,36.36,0
131.97,38.51,20.37,24.0,20.0,34.03,0
103.98,41.48,36.55,26.68,27.51,34.26,0
96.41,72.42,26.42,38.12,95.0,37.14,0
119.66,30.43,25.46,38.66,53.82,37.55,0
157.69,52.34,12.27,28.79,33.35,40.38,0
127.59,42.12,29.56,23.61,52.78,34.12,0
86.43,47.45,35.71,29.39,41.74,32.38,0
111.84,57.39,37.47,39.99,62.99,43.0,0
99.41,42.52,30.48,23.97,62.12,29.04,0
126.55,40.19,43.17,14.73,89.91,30.64,0
127.37,57.86,16.35,31.17,46.92,37.19,0
105.94,57.86,25.89,30.1,41.88,35.34,0
60.49,54.61,24.81,25.07,29.66,24.54,0
110.74,50.28,41.12,39.43,63.82,42.36,0
105.51,25.98,30.32,31.98,39.4,32.92,0
83.22,34.02,17.26,37.31,26.29,30.23,0
151.04,40.53,18.28,28.96,44.08,38.52,0
121.75,60.51,21.1,27.88,74.2,34.68,0
129.65,50.31,20.94,15.07,45.22,29.68,0
93.43,53.14,28.49,23.8,50.93,29.45,0
127.58,67.94,18.62,24.56,62.61,35.09,0
124.55,48.08,41.75,39.67,20.0,47.01,0
135.68,45.84,12.51,19.98,83.59,28.65,0
122.81,38.02,26.53,12.04,55.55,26.04,0
112.99,37.13,41.19,34.54,81.09,37.64,0
121.96,58.41,16.9,28.12,38.19,35.34,0
111.9,32.54,32.95,24.95,48.58,31.65,0
132.17,39.89,21.31,35.85,20.0,40.41,0
145.34,62.41,45.0,28.62,38.84,47.07,0
119.39,22.14,46.42,33.62,62.96,38.4,0
135.63,44.77,41.81,27.01,61.45,40.15,0
142.14,55.97,24.84,45.0,64.48,47.66,0
138.72,56.45,13.73,30.16,62.26,37.13,0
136.97,64.59,33.89,24.61,82.93,38.99,0
148.17,45.49,46.34,34.31,89.19,45.86,0
97.42,43.45,33.24,31.65,78.69,32.49,0
90.58,48.77,29.39,38.13,41.09,36.19,0
106.81,42.82,37.86,20.35,69.59,30.0,0
114.59,47.92,33.41,31.8,56.08,37.45,0
97.27,34.83,27.68,25.15,58.33,27.69,0
101.7,47.13,29.57,21.87,23.29,30.77,0
138.54,42.26,37.57,31.62,20.0,43.68,0
148.46,67.37,20.6,27.12,67.1,40.3,0
124.76,47.19,24.73,27.82,25.46,36.64,0
107.45,66.98,19.17,37.69,31.5,39.59,0
130.66,43.17,38.94,30.39,61.9,40.01,0
131.61,38.76,30.77,24.42,29.3,36.25,0
132.29,42.5,27.1,23.77,38.31,35.23,0
148.34,61.3,28.99,38.11,68.72,46.86,0
134.13,47.7,31.2,26.81,61.01,37.66,0
84.32,43.41,37.0,25.63,37.96,30.05,0
136.96,61.66,21.51,18.74,66.2,33.51,0
108.84,43.7,10.0,36.59,64.16,32.2,0
105.59,70.03,35.44,38.46,28.99,44.09,0
126.09,63.7,26.74,30.97,71.28,38.96,0
121.44,37.59,34.6,30.86,43.35,37.68,0
127.71,55.18,27.47,32.24,35.9,40.63,0
162.45,24.53,28.27,21.2,65.08,35.81,0
119.01,32.94,33.63,32.33,49.25,36.81,0
108.11,61.52,34.2,39.14,64.65,41.62,0
122.24,38.23,25.79,32.06,65.96,35.28,0
159.13,34.26,22.06,26.54,61.64,37.92,0
128.54,58.66,37.79,22.46,34.78,38.91,0
109.81,52.45,36.81,23.4,20.0,35.64,0
133.85,58.75,15.68,29.32,76.35,35.92,0
113.68,46.79,26.88,32.53,82.59,34.6,0
164.75,39.97,34.37,34.09,52.65,46.91,0
142.62,45.49,22.8,22.23,52.22,35.01,0
129.01,37.52,28.8,39.18,87.06,39.62,0
147.58,52.33,36.12,40.54,69.59,48.35,0
158.05,59.75,21.31,32.79,36.78,45.48,0
155.1,46.56,41.52,41.96,49.98,51.88,0
133.12,46.2,37.24,34.52,63.2,42.47,0
115.32,57.15,10.0,34.26,24.33,36.07,0
89.63,39.68,32.8,36.4,39.71,34.78,0
152.85,64.45,45.22,28.78,51.6,48.2,0
135.4,52.53,32.59,32.75,34.51,43.2,0
95.0,57.8,33.41,27.43,35.28,34.16,0
92.45,49.26,16.15,30.41,45.5,29.34,0
123.47,48.05,28.82,37.23,51.91,40.89,0
122.67,57.7,12.27,35.3,69.29,36.29,0
123.44,52.5,36.22,32.51,47.69,41.13,0
128.6,48.42,19.48,26.4,62.92,33.66,0
97.81,63.09,30.23,24.33,75.0,31.11,0
134.52,55.89,40.65,36.5,71.73,45.46,0
125.26,50.99,27.54,25.0,63.98,34.59,0
124.32,58.38,18.74,16.2,78.76,28.21,0
148.92,44.66,34.22,12.53,78.52,32.61,0
152.87,41.12,39.79,28.81,56.25,43.42,0
145.29,60.99,39.41,30.59,77.37,44.58,0
119.17,44.86,20.88,31.09,48.03,34.88,0
171.08,34.75,26.26,26.8,95.0,39.61,0
125.8,43.97,33.18,38.79,31.79,43.57,0
170.99,59.42,30.18,29.61,39.79,48.16,0
144.42,19.13,29.09,31.79,30.61,39.02,0
102.6,52.78,37.87,29.1,20.0,37.5,0
102.65,47.54,33.47,26.2,64.84,32.02,0
115.87,67.64,18.99,21.98,42.81,32.73,0
111.1,39.17,14.08,25.01,51.5,27.79,0
151.6,48.98,26.35,28.7,67.3,40.45,0
168.38,53.79,30.58,32.9,65.37,47.36,0
123.84,31.85,26.25,32.89,74.99,34.75,0
116.17,54.01,24.35,23.6,36.68,33.28,0
176.0,34.82,38.94,30.0,45.44,47.63,0
116.62,35.25,33.88,20.93,80.2,29.51,0
103.08,51.98,37.24,17.64,71.38,29.02,0
136.1,68.33,29.41,14.31,60.9,34.23,0
93.98,64.21,27.12,30.15,52.63,33.86,0
107.78,36.78,35.49,31.27,59.25,34.74,0
109.42,37.04,19.7,27.1,76.62,28.33,0
100.22,48.29,30.41,25.71,49.96,31.46,0
148.16,51.43,29.83,36.71,63.82,45.19,0
102.05,70.53,38.0,26.13,20.0,38.43,0
114.58,69.14,42.73,30.25,74.22,40.97,0
159.93,70.88,13.15,31.05,48.66,43.96,0
144.42,46.73,24.21,45.0,70.66,46.32,0
107.18,53.56,19.96,29.37,50.95,32.72,0
168.84,60.46,29.34,13.29,57.93,38.65,0
135.39,54.09,33.76,35.06,51.1,44.02,0
112.54,60.17,30.29,21.97,70.96,32.38,0
107.48,47.76,18.71,26.4,41.94,30.63,0
140.73,66.74,26.56,15.25,41.85,35.58,0
111.7,18.0,24.07,35.13,80.18,30.96,0
111.67,80.61,16.0,45.0,76.41,42.91,0
151.3,37.01,27.34,25.69,42.93,38.67,0
156.23,59.48,34.01,20.18,69.0,40.25,0
112.25,63.01,32.34,45.0,86.14,43.98,0
126.62,36.26,26.11,38.99,51.44,40.06,0
127.72,54.12,28.27,32.4,67.85,39.16,0
141.02,28.71,46.44,40.37,58.93,46.79,0
74.85,40.06,33.09,39.54,74.59,32.07,0
134.01,33.02,37.06,26.8,56.08,37.23,0
99.94,58.0,39.27,42.51,56.68,42.95,0
150.52,44.41,27.37,35.39,75.01,42.82,0
139.06,48.54,29.21,38.59,20.0,46.13,0
114.78,41.04,36.49,14.15,24.56,30.01,0
105.7,51.18,31.11,39.61,53.17,39.81,0
105.85,37.0,30.13,13.13,56.3,24.22,0
123.1,39.09,25.65,39.44,35.28,40.74,0
85.86,72.32,39.86,37.35,22.11,41.72,0
158.77,42.04,32.12,30.85,60.22,43.59,0
162.49,56.62,29.34,34.05,50.34,47.73,0
172.9,95.93,19.02,32.42,60.49,51.3,0
88.0,52.33,22.03,12.0,49.21,20.99,0
104.29,51.56,31.97,25.94,67.61,32.25,0
121.15,32.17,19.32,27.75,32.83,32.18,0
125.47,49.39,33.13,33.45,95.0,38.43,0
164.53,45.78,27.77,22.31,52.48,40.22,0
162.69,43.09,27.51,22.98,67.72,39.02,0
160.03,37.53,29.95,15.13,27.7,36.43,0
145.95,60.2,38.06,22.3,52.63,41.35,0
125.59,50.03,20.55,34.15,53.5,37.94,0
133.69,58.41,26.24,32.0,32.04,41.93,0
120.09,40.46,15.66,35.33,69.82,34.21,0
94.2,42.95,23.51,34.31,40.23,32.76,0
146.55,47.36,31.99,28.06,66.04,40.42,0
120.05,43.39,11.59,40.86,37.77,38.01,0
99.09,52.06,37.04,19.84,74.23,29.22,0
104.05,46.23,38.52,18.52,50.84,30.16,0
85.71,64.95,14.38,19.06,51.35,23.93,0
118.73,46.07,40.03,28.43,53.45,37.97,0
137.27,32.77,27.1,29.65,41.47,37.55,0
120.76,25.48,42.66,33.44,29.79,39.77,0
84.31,59.96,25.37,31.7,71.31,30.94,0
104.44,56.0,33.31,34.1,44.88,38.44,0
126.74,38.95,31.42,39.4,52.48,41.88,0
135.28,52.25,40.54,39.09,58.94,46.99,0
147.68,60.5,23.42,23.44,66.45,38.07,0
153.31,49.62,30.32,27.7,67.06,41.32,0
135.88,33.05,21.94,31.76,51.01,36.68,0
109.32,50.08,41.1,30.39,25.45,39.48,0
127.06,26.02,21.33,35.63,71.24,34.88,0
152.12,75.16,29.73,30.97,44.1,47.32,0
136.22,36.08,22.95,37.86,67.5,39.63,0
154.74,44.9,28.44,37.76,63.14,45.69,0
115.56,57.12,26.12,45.0,39.29,44.6,0
116.23,40.84,24.3,32.96,43.27,35.79,0
146.81,43.58,36.91,26.42,50.61,41.07,0
113.98,46.18,13.54,26.11,51.02,29.74,0
111.82,57.73,20.78,20.24,51.95,29.72,0
128.88,42.96,18.4,37.21,40.71,39.2,0
93.05,43.55,23.44,29.18,60.75,29.03,0
117.99,28.87,34.56,22.42,30.37,32.27,0
126.29,58.09,33.02,24.13,58.29,36.94,0
135.56,21.7,26.8,37.51,37.98,39.73,0
131.31,51.58,35.15,27.15,38.01,39.97,0
187.07,49.15,26.19,32.26,62.86,48.82,0
122.51,44.33,19.59,24.65,60.01,31.28,0
126.76,35.35,24.69,31.43,93.8,33.72,0
68.66,66.36,18.02,22.03,59.61,23.01,0
100.63,35.06,43.09,22.1,43.43,31.24,0
153.56,67.14,14.03,39.44,68.25,45.72,0
108.67,40.63,18.69,37.95,32.94,36.06,0
144.5,64.54,26.54,15.41,50.46,35.6,0
148.76,69.72,35.1,34.11,20.0,50.02,0
129.31,62.31,14.86,37.32,59.64,40.24,0
119.23,48.03,29.12,43.58,40.89,43.92,0
148.85,53.81,29.44,40.46,61.43,47.55,0
135.6,46.65,35.57,38.02,24.01,46.29,0
142.95,41.21,39.82,38.62,57.74,46.48,0
108.17,25.74,35.83,28.0,20.0,33.68,0
122.53,51.58,22.07,45.0,52.38,43.46,0
133.0,51.9,21.87,26.45,52.13,36.07,0
124.33,52.41,22.24,27.13,48.63,35.19,0
97.34,61.65,36.83,33.84,49.76,38.42,0
159.09,51.25,24.16,31.55,52.13,43.78,0
125.01,45.86,33.16,19.32,68.6,32.11,0
153.99,50.44,39.15,31.61,42.94,46.84,0
133.56,28.94,14.04,29.83,62.46,32.25,0
160.39,55.85,31.0,29.6,51.41,45.36,0
134.61,68.84,35.91,22.14,61.79,39.47,0
121.43,54.48,10.0,19.97,45.42,28.6,0
150.41,49.23,24.87,29.97,71.11,40.37,0
108.85,25.6,29.94,29.95,65.82,31.04,0
102.69,34.88,17.7,33.87,50.42,31.03,0
145.72,58.34,32.27,32.72,63.01,44.35,0
150.63,43.81,33.8,21.82,48.41,38.85,0
122.25,37.63,19.22,28.01,55.21,32.13,0
117.48,44.93,36.05,35.2,67.51,39.31,0
104.39,48.82,33.12,14.88,81.39,25.95,0
128.29,47.96,33.17,28.66,79.69,37.11,0
93.99,62.91,23.42,24.89,26.15,31.48,0
125.77,52.08,36.77,21.53,68.76,35.08,0
110.09,27.71,42.39,45.0,62.32,42.25,0
115.66,25.63,37.0,37.18,71.04,37.32,0
130.08,52.35,39.58,26.65,48.14,40.16,0
91.78,62.23,37.34,33.29,42.28,37.73,0
103.29,18.69,26.74,25.06,53.94,26.46,0
125.94,76.43,21.42,26.11,59.95,37.57,0
96.4,42.04,35.44,29.44,56.38,32.64,0
102.34,50.57,37.67,26.71,56.86,34.05,0
87.73,22.16,27.8,33.2,40.43,29.15,0
126.07,43.6,21.44,36.04,31.94,39.37,0
130.28,70.34,27.35,34.35,57.63,43.16,0
123.29,24.82,35.05,34.39,72.31,36.66,0
150.77,43.57,26.08,32.37,49.66,42.2,0
147.12,68.07,21.9,25.18,95.0,38.11,0
128.55,46.76,30.91,19.45,70.12,32.32,0
117.7,61.3,25.91,42.65,66.61,42.98,0
127.96,59.43,41.06,29.01,55.22,41.95,0
130.98,49.09,25.17,25.66,52.54,35.69,0
139.91,66.55,18.06,28.18,69.3,38.46,0
131.76,49.42,27.58,25.14,20.0,37.82,0
133.3,36.25,28.52,31.06,61.61,37.36,0
98.84,69.8,26.87,27.23,63.36,33.46,0
148.85,48.16,29.44,35.02,58.63,44.18,0
137.93,50.44,32.73,34.52,68.69,42.57,0
107.1,42.71,29.49,25.71,28.89,32.75,0
104.47,37.33,20.47,12.37,60.94,21.08,0
106.75,47.03,33.48,33.97,75.31,36.05,0
115.7,71.83,12.65,22.72,63.26,31.12,0
154.46,63.22,30.95,34.65,48.69,47.97,0
119.87,51.65,17.4,36.16,20.0,39.07,0
83.07,43.1,19.75,32.29,66.01,27.57,0
107.44,50.95,24.95,30.4,86.66,32.33,0
137.92,51.07,51.02,34.17,47.88,47.91,0
104.4,58.65,40.08,19.36,69.44,31.83,0
133.99,58.24,27.49,26.78,91.02,36.71,0
79.37,47.43,26.06,29.44,51.07,28.35,0
152.64,51.16,31.18,16.05,77.85,35.25,0
106.0,59.31,18.13,42.21,65.47,38.56,0
75.49,56.57,23.1,19.31,60.19,22.7,0
106.04,48.93,29.8,33.26,85.98,34.42,0
100.46,71.71,31.09,27.79,77.94,34.58,0
127.26,41.83,37.74,23.82,72.64,35.1,0
105.22,46.89,33.83,33.26,48.0,36.85,0
112.84,65.19,23.51,31.75,30.38,38.44,0
151.59,48.21,26.4,28.79,51.52,41.19,0
129.33,72.76,29.85,22.32,41.0,38.74,0
169.95,63.65,12.31,37.92,59.9,47.42,0
125.15,62.35,24.5,23.48,48.66,35.44,0
149.11,78.35,30.49,22.52,76.76,41.54,0
114.79,41.48,31.2,24.99,27.43,34.08,0
162.12,51.42,35.08,25.98,48.5,44.37,0
139.96,63.66,28.35,25.69,67.41,39.38,0
109.87,45.98,36.89,27.14,87.64,33.25,0
143.4,66.04,29.91,39.96,57.54,48.34,0
84.1,47.28,35.31,34.93,92.8,32.06,0
126.09,66.74,30.3,33.39,69.76,41.52,0
83.5,68.83,23.05,26.22,38.29,30.39,0
156.24,65.24,25.4,23.26,47.29,41.62,0
187.93,43.82,21.4,28.04,40.43,46.1,0
127.65,30.39,19.17,21.9,64.16,28.58,0
119.67,34.2,30.12,35.43,38.02,38.37,0
137.33,55.98,15.47,30.67,37.14,38.75,0
122.62,74.29,10.0,26.78,44.76,35.03,0
132.97,54.8,35.88,29.82,62.04,41.03,0
138.33,48.91,15.27,31.46,79.2,36.18,0
135.71,43.12,29.5,35.97,29.89,43.04,0
153.04,55.71,31.65,24.06,43.72,41.79,0
134.0,60.93,38.93,31.8,57.73,44.0,0
163.77,39.92,21.8,39.25,81.06,44.87,0
131.89,51.88,36.82,40.91,32.16,47.68,0
97.79,49.55,39.28,29.59,24.99,36.51,0
111.72,38.49,26.23,20.48,95.0,26.28,0
102.37,41.44,16.13,17.55,30.47,24.35,0
130.68,67.9,19.33,20.45,54.3,34.18,0
165.03,71.99,24.88,18.73,33.85,42.43,0
127.28,31.14,12.17,22.56,61.26,27.41,0
121.12,66.9,26.28,24.3,78.39,34.71,0
103.62,46.88,24.97,34.25,36.01,35.53,0
109.02,57.75,45.27,27.41,67.79,37.89,0
139.35,58.78,34.98,31.32,75.38,42.6,0
143.96,55.55,20.4,23.73,63.04,36.3,0
97.79,59.88,27.66,30.66,20.0,35.95,0
138.17,48.15,10.0,32.18,41.84,37.01,0
100.97,58.11,10.0,30.69,73.18,29.4,0
163.02,38.32,25.43,29.7,73.07,41.01,0
83.16,42.42,34.78,34.76,49.07,33.18,0
112.01,43.05,19.02,24.34,35.84,30.13,0
115.35,42.21,32.48,37.84,78.91,38.44,0
150.23,44.86,16.87,27.35,49.05,37.59,0
120.29,29.89,32.66,35.76,51.36,37.99,0
