pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,aqi_category
23.865,37.824,39.956,28.978,1.759,41.075,33.437,18.242,62.71,3.766,Moderate
37.299,42.731,31.837,19.194,2.046,40.362,20.883,36.097,31.171,4.494,Poor
71.655,177.124,44.383,15.672,1.541,26.129,38.743,16.908,62.702,4.28,Poor
85.458,129.766,29.784,42.885,2.232,35.893,22.454,22.36,45.86,3.357,Poor
51.778,35.035,52.127,27.223,1.603,31.606,15.903,34.663,77.161,1.019,Moderate
63.753,86.899,51.671,27.944,1.543,40.19,20.257,29.713,33.753,3.866,Good
115.662,103.982,48.283,16.441,2.657,61.608,2.0,29.542,44.376,4.895,Poor
92.015,140.12,77.73,20.964,1.787,45.278,18.361,28.638,70.913,2.948,Poor
65.89,91.421,53.97,21.188,1.794,48.638,35.714,28.286,40.464,2.609,Moderate
56.763,64.709,57.35,16.447,2.243,44.061,2.0,33.526,33.361,4.016,Moderate
59.085,72.889,65.22,25.451,0.881,49.639,7.483,25.71,70.501,2.652,Moderate
8.0,24.049,43.307,23.895,1.046,42.037,34.61,33.977,73.751,3.25,Good
54.679,90.266,49.034,27.677,1.8,32.133,22.973,32.962,48.171,6.134,Moderate
63.018,79.21,61.591,16.366,2.382,47.16,58.733,29.611,86.415,7.034,Poor
91.188,122.692,23.197,25.538,2.241,37.819,53.021,28.071,78.518,0.3,Poor
92.242,164.134,38.687,26.548,2.209,56.478,34.154,29.334,22.988,3.231,Poor
18.126,34.39,41.053,3.176,1.555,30.177,53.434,33.717,50.247,2.929,Good
34.352,45.455,50.005,13.292,1.351,24.593,49.236,36.638,20.46,1.205,Moderate
19.748,51.79,49.767,8.319,1.013,12.19,26.478,25.737,52.375,2.417,Good
52.96,62.073,6.0,11.654,2.281,58.537,13.89,15.555,86.765,0.554,Poor
66.104,114.003,84.011,35.561,2.089,24.054,24.425,30.098,60.078,3.065,Poor
81.529,90.851,50.709,28.704,1.477,21.352,12.5,18.346,71.915,2.36,Poor
75.858,106.959,54.562,32.804,1.966,38.007,20.464,38.047,55.915,3.832,Poor
48.76,82.437,31.03,19.145,0.685,54.639,14.929,23.786,52.419,2.531,Moderate
102.742,147.696,46.842,21.746,2.537,23.661,34.654,20.289,65.047,1.892,Poor
39.141,34.611,78.762,36.921,1.278,34.637,15.848,12.0,27.915,2.396,Poor
21.432,47.363,37.599,9.324,1.221,71.268,44.876,22.709,34.824,0.3,Moderate
84.975,107.508,21.715,34.489,1.406,20.817,30.188,31.106,70.51,5.08,Very Poor
47.775,78.691,80.99,26.77,1.985,52.561,19.334,18.68,65.128,5.996,Moderate
20.362,29.597,60.281,15.941,1.577,53.438,14.174,25.92,28.671,7.144,Moderate
106.754,147.109,25.432,25.354,1.65,44.275,13.589,25.67,51.655,3.311,Poor
102.633,180.231,95.697,36.26,2.442,37.391,15.189,21.854,69.187,7.845,Very Poor
71.105,109.597,49.425,29.706,2.482,14.249,37.75,32.963,69.85,3.647,Poor
42.228,77.922,39.009,23.747,2.834,20.186,22.435,20.461,59.075,2.023,Moderate
37.944,42.511,43.534,16.83,1.579,43.137,37.632,28.19,65.401,2.535,Moderate
13.107,25.092,23.407,49.917,1.254,35.574,27.294,30.622,30.342,2.548,Good
85.477,136.867,31.461,4.819,2.303,41.162,34.976,30.599,21.378,2.363,Poor
18.906,28.089,28.05,22.163,1.24,34.838,24.538,40.217,38.386,2.61,Moderate
44.088,56.35,39.13,9.724,1.453,12.347,44.239,18.858,73.452,6.662,Moderate
8.648,20.0,46.656,21.858,1.503,20.514,25.451,23.915,36.3,0.3,Good
107.735,170.088,71.875,29.946,2.021,12.687,28.7,26.265,44.174,5.233,Poor
43.171,42.592,51.661,44.485,1.139,30.378,34.246,26.473,49.814,5.408,Moderate
27.033,20.0,23.563,28.062,1.352,58.192,37.302,23.859,48.33,1.628,Moderate
84.448,96.391,46.236,16.492,1.664,16.197,26.068,25.211,59.495,5.983,Moderate
65.599,103.809,32.364,20.911,1.673,73.951,25.588,26.438,77.605,2.206,Moderate
94.746,161.134,57.059,27.189,1.745,33.462,26.878,35.452,81.104,0.3,Poor
16.888,32.733,16.432,14.538,1.09,63.637,15.746,28.678,51.934,3.549,Good
43.346,72.065,59.944,18.373,2.12,56.229,31.92,31.724,44.191,3.199,Moderate
69.177,72.303,32.672,25.316,2.067,36.44,9.782,34.59,49.922,0.3,Poor
64.906,94.877,24.255,26.045,2.702,23.716,36.746,37.004,45.778,2.609,Poor
68.055,140.513,52.022,31.391,2.296,43.578,29.626,23.756,60.261,6.711,Poor
45.401,61.972,25.399,45.491,1.605,7.523,43.006,17.566,64.277,1.864,Moderate
33.147,75.906,69.993,14.589,1.92,12.907,25.187,30.231,62.692,4.731,Moderate
19.925,45.54,37.57,17.722,1.897,58.011,26.648,25.431,90.297,7.215,Moderate
47.719,53.215,31.716,27.576,1.958,25.812,10.849,26.755,51.925,6.129,Moderate
55.581,100.012,54.31,26.169,2.447,35.468,8.271,31.709,44.49,6.431,Poor
42.698,65.568,67.612,34.194,1.863,64.44,22.677,36.851,60.566,1.184,Poor
50.376,81.504,48.521,13.515,1.371,31.266,43.709,23.57,41.664,3.941,Moderate
110.002,172.756,64.473,27.877,1.903,62.692,46.616,24.793,76.142,3.37,Poor
16.731,43.787,23.926,12.624,1.147,46.117,18.933,30.701,67.393,3.93,Good
36.338,61.061,6.0,12.124,2.531,29.954,29.223,24.97,18.0,5.152,Poor
113.531,205.937,33.162,35.781,2.483,36.657,38.992,29.161,79.5,0.797,Very Poor
26.414,43.628,43.002,18.021,1.237,33.867,25.606,32.43,40.531,4.339,Moderate
75.119,121.171,62.989,30.205,2.458,9.206,30.586,18.869,50.167,1.483,Poor
57.622,74.966,62.488,19.691,1.507,23.826,15.174,21.699,39.646,1.596,Moderate
34.646,49.55,36.151,16.159,1.455,42.5,29.743,20.809,56.203,2.242,Good
40.126,47.963,73.282,7.199,1.22,47.763,21.441,34.891,27.584,2.732,Moderate
67.082,106.406,41.61,15.756,1.851,36.076,17.176,29.629,59.445,1.273,Poor
32.194,48.193,63.036,24.014,1.24,32.597,35.566,30.61,63.227,5.073,Moderate
70.567,161.845,46.699,45.868,2.146,38.757,24.636,35.083,87.326,3.912,Poor
50.313,69.829,54.117,25.447,2.05,60.512,19.076,26.721,52.514,1.41,Moderate
31.014,45.947,36.569,24.709,1.471,40.878,31.706,26.419,74.279,2.702,Moderate
53.563,112.285,51.954,21.49,1.764,37.23,21.596,35.0,42.634,3.211,Poor
62.077,76.835,69.81,32.032,2.367,23.285,30.56,44.0,52.466,0.867,Poor
82.662,118.529,33.668,32.844,1.47,37.016,24.656,29.712,44.445,0.3,Moderate
73.028,121.777,81.816,22.327,1.801,32.207,24.678,24.588,62.7,3.534,Poor
53.418,50.444,41.948,6.054,1.219,35.09,25.358,25.026,46.644,0.858,Moderate
95.991,122.613,59.448,20.882,1.947,16.334,41.455,37.713,52.38,1.084,Poor
149.966,196.933,37.491,24.034,2.075,5.0,27.749,38.288,55.252,6.411,Very Poor
23.385,30.14,7.072,35.528,1.679,47.445,39.288,24.408,35.399,3.5,Good
37.827,58.394,45.9,19.92,0.909,32.788,47.688,26.711,54.173,2.665,Moderate
36.025,63.873,38.459,28.973,1.588,12.682,30.646,34.914,33.937,1.729,Moderate
100.936,116.768,63.202,36.69,2.104,38.607,37.194,27.975,71.733,4.252,Poor
75.328,91.811,23.027,41.969,1.854,32.219,24.534,32.189,58.037,1.089,Moderate
45.002,72.296,51.908,6.858,1.471,5.0,48.289,36.461,43.164,2.2,Moderate
29.633,38.919,16.216,18.648,1.854,36.577,19.218,36.921,57.184,2.81,Moderate
48.911,75.348,36.524,32.527,1.611,28.195,39.221,16.86,50.94,4.252,Good
19.474,45.111,32.526,34.24,1.236,21.382,31.664,30.567,72.677,6.83,Good
70.664,89.316,35.919,37.307,1.979,45.547,19.944,32.467,31.003,6.465,Poor
28.415,54.133,32.865,27.033,1.385,16.116,12.168,37.857,71.193,3.223,Moderate
61.216,94.388,42.84,27.608,2.619,30.585,18.264,16.583,95.321,1.952,Poor
40.895,50.843,31.033,26.206,1.791,47.233,28.032,32.721,74.044,2.249,Moderate
117.024,161.986,42.789,20.682,2.494,16.455,39.983,27.275,53.398,2.424,Poor
55.552,92.389,32.146,3.688,2.569,5.0,27.569,18.035,18.0,0.544,Moderate
41.979,51.622,36.157,27.178,1.677,19.087,33.705,28.502,64.669,3.114,Moderate
32.054,38.637,28.212,34.104,1.552,24.492,24.761,28.479,63.039,5.494,Moderate
81.39,102.975,64.404,28.579,1.943,35.628,24.128,29.917,48.366,5.399,Poor
70.029,110.975,43.625,27.309,1.299,31.662,44.448,33.445,30.247,4.715,Moderate
65.454,121.474,56.714,24.747,1.977,44.343,39.972,37.788,74.875,5.37,Poor
25.186,20.0,55.329,2.0,2.313,81.047,23.905,21.152,80.74,1.858,Moderate
124.499,167.74,60.233,29.178,2.898,36.515,40.973,36.893,76.791,3.064,Very Poor
75.154,106.767,69.301,23.582,1.64,28.168,27.936,21.843,80.211,3.619,Moderate
79.009,106.48,69.063,16.297,1.908,30.714,39.189,20.31,51.392,3.359,Poor
35.211,54.497,38.924,10.231,1.122,44.751,20.8,29.495,86.366,2.414,Moderate
45.518,80.192,41.54,41.992,1.111,5.0,39.235,30.864,71.541,1.14,Moderate
24.831,20.0,70.324,24.989,1.953,31.508,24.339,24.002,65.206,5.398,Moderate
59.873,110.318,55.473,26.069,1.63,35.488,22.706,34.514,57.141,1.693,Poor
49.977,103.27,6.0,35.205,2.142,30.59,25.837,25.313,52.428,2.484,Poor
38.475,41.494,62.373,29.107,1.761,22.35,43.498,26.993,69.738,1.393,Moderate
50.382,93.101,58.734,26.811,2.758,35.637,28.114,32.62,41.617,2.438,Poor
25.113,55.027,60.606,37.708,2.501,5.488,25.276,26.959,83.298,1.425,Moderate
20.466,30.949,66.376,31.379,1.259,51.123,37.621,37.048,71.494,4.471,Moderate
44.892,89.573,79.004,32.732,1.666,26.978,8.898,28.857,59.138,4.185,Poor
21.239,30.674,23.862,2.519,2.556,11.306,38.184,25.933,67.731,4.122,Moderate
55.306,67.473,42.04,9.751,1.081,12.922,17.659,21.233,71.049,2.97,Moderate
49.205,65.396,39.453,30.755,1.478,17.369,38.845,35.668,75.148,2.592,Moderate
88.118,141.607,42.792,12.792,2.044,25.939,19.643,26.239,47.51,4.882,Poor
100.428,142.616,40.496,18.413,2.268,43.869,15.577,25.372,38.939,3.827,Poor
95.746,172.773,65.132,24.998,2.984,31.107,20.873,32.785,44.519,1.608,Very Poor
87.32,145.302,48.081,30.456,1.694,10.024,21.296,23.58,49.002,2.958,Moderate
29.832,33.006,65.082,7.197,1.657,49.861,22.45,44.0,49.505,2.153,Moderate
78.476,152.067,26.331,26.93,1.539,34.421,13.355,30.941,68.877,3.312,Poor
80.261,162.794,37.146,38.031,1.996,7.84,30.325,29.825,35.325,5.475,Poor
19.988,20.0,27.339,21.344,1.284,30.699,36.896,37.077,60.49,2.735,Moderate
44.39,46.81,27.953,25.907,1.129,20.014,36.757,18.068,65.026,1.994,Moderate
47.783,92.67,36.896,35.681,1.697,31.602,31.811,29.384,78.704,5.699,Moderate
80.572,61.086,42.901,27.961,1.581,33.992,26.517,31.797,62.418,4.686,Poor
59.476,91.619,93.541,30.384,1.505,43.999,46.851,31.035,95.227,7.126,Moderate
34.68,86.46,61.076,15.008,1.829,31.348,47.703,26.318,59.454,1.174,Moderate
24.65,44.333,49.797,29.744,1.293,50.361,48.328,29.21,41.687,3.482,Moderate
82.435,92.661,39.394,6.161,2.453,36.013,28.339,37.291,53.21,5.331,Poor
79.052,75.456,61.985,16.833,3.17,33.396,2.0,25.53,31.699,3.44,Poor
91.8,147.798,74.923,35.269,2.253,24.55,31.877,33.944,50.843,3.234,Poor
10.4,29.207,62.378,26.211,1.811,48.972,30.134,28.186,71.542,3.59,Moderate
45.714,99.807,36.84,27.435,1.748,46.987,35.116,32.488,76.791,6.691,Moderate
25.172,31.124,30.522,47.05,1.249,34.39,22.407,28.231,38.627,2.685,Good
30.668,40.005,63.858,18.29,2.071,7.111,22.46,28.327,52.553,2.109,Moderate
128.195,147.292,38.127,37.306,2.596,43.523,25.783,24.729,83.308,3.493,Very Poor
66.475,98.428,29.144,15.708,1.301,57.941,27.397,29.052,66.639,2.824,Poor
72.87,127.965,47.26,17.949,2.128,20.284,30.366,26.611,59.09,4.434,Poor
11.717,20.736,38.495,23.624,0.666,23.669,39.675,24.535,56.505,2.51,Good
41.713,63.041,66.596,19.973,1.764,5.0,35.42,28.153,66.513,2.818,Moderate
83.443,108.341,56.003,12.586,2.058,15.427,33.231,39.886,58.832,0.702,Poor
34.73,44.697,68.304,14.012,2.039,34.206,46.621,23.922,82.675,1.022,Moderate
64.504,68.316,28.451,3.549,2.334,21.623,50.976,28.426,63.411,4.857,Moderate
44.416,52.602,51.299,22.483,2.236,18.989,39.569,31.57,93.375,4.038,Moderate
8.0,20.0,54.244,28.06,1.294,41.862,38.953,34.3,51.52,2.335,Moderate
61.112,90.271,34.895,28.457,1.602,36.255,21.305,32.404,24.599,0.3,Moderate
47.803,106.539,43.008,8.878,1.988,30.122,36.826,36.626,68.791,5.549,Moderate
68.772,101.48,62.101,30.233,1.356,46.102,34.725,39.143,38.645,4.173,Moderate
81.78,120.171,52.081,2.0,1.919,56.392,18.043,22.753,49.975,3.221,Poor
43.473,48.548,7.043,16.645,1.032,22.361,34.19,29.839,74.543,3.73,Moderate
23.408,51.05,43.331,25.823,1.234,9.538,37.111,37.373,39.57,4.237,Good
23.794,57.165,42.017,35.41,1.612,34.648,20.619,33.481,39.229,6.248,Moderate
64.311,85.143,44.657,26.067,2.128,43.734,47.008,35.027,56.889,4.015,Poor
68.046,86.982,48.805,25.681,2.295,6.275,32.985,40.526,36.064,5.271,Moderate
68.989,110.761,32.848,21.817,2.969,42.898,25.517,21.172,34.959,0.3,Poor
31.424,51.105,21.251,36.43,1.36,35.78,18.322,19.203,83.022,0.963,Moderate
41.132,84.745,30.723,24.383,2.411,31.847,34.635,24.582,47.458,2.899,Moderate
26.217,36.982,76.829,19.911,1.011,24.448,34.802,26.159,66.001,3.924,Moderate
33.471,47.946,40.988,14.492,1.501,43.633,36.333,25.77,31.651,5.523,Moderate
37.714,72.168,83.56,31.398,2.09,48.46,47.803,28.099,51.497,2.068,Moderate
91.863,114.977,29.724,36.236,2.008,5.0,50.595,36.323,30.244,5.27,Moderate
88.67,152.032,64.339,22.982,2.924,26.016,36.284,19.643,63.402,1.981,Very Poor
30.805,45.114,41.46,14.598,1.908,48.678,26.174,24.458,70.789,3.585,Moderate
83.299,113.892,65.608,31.509,1.44,45.991,23.871,30.582,74.546,2.187,Poor
78.515,107.102,68.146,42.901,0.848,25.371,10.794,31.828,68.614,2.33,Moderate
58.127,78.065,39.132,34.559,1.386,32.661,31.475,30.355,42.905,4.139,Moderate
29.646,55.077,29.656,13.902,1.184,44.635,21.241,33.628,50.571,3.102,Moderate
92.63,200.21,31.78,26.245,2.049,68.047,6.252,24.057,69.729,4.082,Poor
55.799,84.343,31.421,29.752,2.275,56.652,21.745,37.742,69.026,3.531,Poor
91.817,172.003,51.569,35.059,2.888,32.765,38.701,35.146,47.576,3.431,Poor
29.833,48.686,10.544,26.278,1.399,60.266,9.6,28.618,60.76,0.674,Moderate
43.64,66.752,41.749,26.125,1.757,34.275,23.185,28.821,76.104,2.891,Moderate
12.111,24.587,26.404,37.277,1.449,29.142,47.556,14.991,70.455,5.231,Good
70.37,118.056,80.226,8.506,1.643,30.715,48.211,27.117,23.303,2.751,Poor
120.287,206.602,59.62,35.773,2.226,44.093,19.792,40.443,69.916,4.246,Very Poor
26.06,53.16,71.757,25.619,2.156,23.927,47.09,25.061,61.836,0.3,Moderate
82.831,107.723,33.054,17.751,2.1,27.524,35.472,34.71,72.632,0.513,Poor
34.613,60.413,48.76,30.103,0.967,40.149,43.367,37.715,80.525,2.566,Moderate
46.044,92.746,34.107,21.109,1.123,36.233,29.483,25.928,50.69,5.522,Moderate
104.573,152.603,71.622,11.945,2.396,33.52,29.366,23.236,59.563,3.864,Poor
69.719,92.344,64.861,25.168,2.789,40.722,23.97,20.062,63.569,3.588,Poor
57.029,63.578,68.963,14.236,1.7,20.036,29.597,22.05,63.562,3.913,Moderate
15.344,20.0,62.248,21.233,0.806,37.734,33.981,30.184,43.464,2.556,Good
45.883,68.883,59.783,22.074,1.888,5.0,18.504,28.095,68.005,4.076,Moderate
23.057,34.92,67.161,30.643,1.637,60.533,48.967,19.098,70.271,0.3,Moderate
37.517,41.245,36.412,28.034,1.458,22.023,31.406,12.899,75.217,5.597,Moderate
111.066,131.816,55.788,19.303,2.973,29.435,37.4,38.703,41.644,1.23,Poor
37.975,38.464,34.33,33.04,1.106,41.35,27.066,24.034,96.0,2.995,Moderate
36.945,60.75,19.795,16.129,1.257,35.281,46.82,24.97,77.538,2.732,Moderate
42.387,71.657,61.434,38.168,1.418,15.333,12.338,18.272,81.078,4.295,Moderate
49.201,49.771,39.746,24.915,1.466,55.194,34.571,33.419,52.566,2.995,Moderate
25.433,35.53,57.745,6.673,1.621,5.0,20.24,28.382,69.777,5.606,Good
15.132,41.931,56.341,21.594,1.564,17.767,42.144,27.11,72.962,3.551,Moderate
34.373,45.618,25.909,27.509,1.417,41.357,30.524,17.264,57.438,5.017,Moderate
81.18,123.956,44.716,38.728,1.885,9.985,19.925,35.068,60.351,2.445,Poor
37.523,64.075,6.0,12.111,1.073,53.869,24.23,26.49,60.929,4.564,Moderate
31.88,40.973,73.799,23.987,1.458,40.618,39.337,34.648,53.201,5.204,Poor
42.129,64.255,47.429,22.313,1.826,33.167,43.61,15.137,63.502,2.5,Moderate
134.289,151.529,47.924,23.752,3.474,30.465,37.15,15.528,48.362,4.07,Very Poor
63.694,105.295,45.652,23.238,2.083,21.236,17.617,21.83,72.239,2.139,Poor
37.267,44.893,32.465,14.574,1.709,34.232,15.21,27.777,85.095,5.809,Moderate
35.837,47.574,58.11,22.834,1.294,38.123,30.02,19.693,55.48,4.646,Moderate
54.054,64.989,26.297,10.797,1.573,29.038,22.988,23.959,58.75,2.743,Moderate
65.339,86.554,69.731,17.298,1.854,45.36,24.802,37.46,35.584,2.3,Poor
134.509,199.281,55.216,24.502,1.693,12.539,36.185,40.12,46.575,4.9,Very Poor
64.989,110.596,42.666,26.43,0.989,54.187,22.666,26.232,52.197,4.416,Moderate
40.691,51.711,6.0,27.379,1.841,40.126,41.562,29.772,71.492,3.885,Moderate
26.697,50.43,42.723,19.963,1.475,41.53,29.464,28.249,53.261,2.768,Moderate
47.242,53.812,46.544,35.82,2.481,10.871,22.941,30.35,53.229,2.056,Moderate
64.513,77.739,52.656,21.727,1.325,55.002,35.922,35.459,94.74,3.478,Moderate
47.693,47.453,59.206,8.039,1.277,34.373,13.003,34.188,71.105,4.463,Moderate
86.773,110.188,29.565,29.049,2.322,16.17,19.527,30.909,53.911,4.508,Poor
49.404,72.699,39.524,21.503,1.666,31.878,31.573,31.787,64.264,4.898,Moderate
34.639,55.56,59.521,25.852,2.557,35.754,18.243,29.56,43.174,5.968,Moderate
44.186,65.954,36.389,35.707,1.306,16.801,32.539,33.588,52.721,5.336,Poor
57.139,110.599,63.524,34.881,1.647,72.196,14.274,15.825,49.786,0.3,Moderate
55.103,81.653,51.203,28.774,1.863,32.283,36.631,32.557,54.681,1.854,Moderate
71.181,116.165,64.882,17.713,2.153,21.706,27.064,35.709,34.717,4.886,Moderate
26.321,32.002,49.424,26.041,1.426,28.153,32.749,28.132,63.292,2.119,Moderate
59.967,91.896,58.169,32.574,1.692,30.645,27.212,20.928,49.707,4.012,Moderate
66.624,94.952,62.109,17.287,1.32,42.158,64.074,33.217,21.362,3.571,Moderate
23.701,39.1,37.838,21.762,1.784,45.819,35.306,35.975,66.908,0.57,Moderate
58.715,76.621,62.457,17.782,2.598,54.762,60.921,35.892,74.677,1.018,Poor
52.582,68.565,36.405,28.252,0.345,26.141,38.373,21.104,75.158,3.446,Moderate
31.199,51.01,22.27,32.132,1.692,12.958,18.25,33.331,53.151,1.723,Moderate
50.975,100.693,6.0,21.447,1.495,41.627,37.785,29.737,42.4,3.511,Moderate
8.904,31.885,36.755,32.149,0.984,31.355,2.0,38.711,73.74,2.722,Good
37.683,44.832,52.312,19.156,0.908,48.284,40.227,19.154,73.028,3.607,Moderate
50.634,97.67,31.797,26.387,1.18,43.691,27.516,30.321,75.317,3.99,Moderate
39.081,50.469,54.376,42.255,2.307,83.189,27.591,30.918,89.473,2.313,Moderate
28.098,55.973,24.938,34.399,1.598,54.53,50.388,25.603,49.659,4.005,Moderate
33.161,59.559,55.192,26.606,1.794,37.452,13.211,25.763,76.642,3.334,Moderate
45.524,41.709,59.085,43.77,2.493,30.833,24.977,12.0,68.663,2.135,Poor
70.857,83.721,38.482,40.483,1.945,48.538,34.104,22.854,44.719,1.752,Poor
34.813,55.751,31.105,25.806,1.759,22.809,15.177,17.789,48.301,2.608,Moderate
22.505,48.604,28.203,30.162,1.495,43.358,19.651,23.817,24.992,0.69,Moderate
26.787,55.75,50.581,25.363,1.204,39.045,31.612,32.961,84.99,5.227,Moderate
59.029,100.288,69.58,21.165,0.871,54.542,32.086,24.602,63.815,4.331,Moderate
41.482,48.492,34.208,36.539,1.588,73.905,27.935,31.703,62.639,4.163,Moderate
77.628,113.134,53.169,26.205,2.367,5.0,8.619,29.542,52.809,3.508,Poor
12.869,20.0,35.727,33.408,0.872,22.756,16.461,22.499,65.719,2.535,Good
89.948,150.869,51.199,24.094,3.192,47.532,45.046,21.999,66.331,1.966,Poor
25.725,29.628,74.483,25.477,1.256,39.143,41.679,28.142,42.117,2.717,Moderate
27.696,36.734,73.583,23.841,1.708,52.51,38.639,28.812,71.227,5.24,Moderate
40.022,56.269,28.207,18.564,1.457,39.697,28.612,39.776,18.0,2.989,Poor
31.025,38.308,44.59,26.243,1.402,50.615,35.988,23.219,54.18,4.985,Moderate
53.632,110.353,28.842,7.434,1.306,34.388,40.72,30.877,47.593,0.3,Moderate
65.51,100.168,30.978,33.441,1.954,18.879,27.808,40.812,60.133,1.386,Poor
17.304,42.358,58.652,32.499,1.106,10.077,53.696,34.254,51.968,3.48,Good
19.295,51.2,41.019,17.146,1.166,48.434,17.253,23.504,48.437,2.195,Good
8.0,20.0,20.48,18.605,0.395,15.864,37.848,25.497,38.775,2.643,Good
36.177,55.053,6.0,17.772,1.514,18.596,19.214,23.674,23.804,5.42,Moderate
71.632,105.72,72.886,35.303,2.299,29.81,20.701,33.314,52.637,3.08,Poor
42.671,67.671,42.531,25.661,1.534,38.017,20.505,36.251,18.0,2.752,Moderate
77.21,109.588,76.808,24.871,2.467,31.199,46.616,21.179,51.313,6.008,Poor
93.027,155.761,36.823,31.545,2.23,5.522,23.117,38.718,63.03,4.443,Poor
44.092,93.63,52.582,5.932,2.643,29.169,36.027,28.536,65.573,2.769,Poor
18.567,44.746,53.523,27.111,1.783,55.823,38.188,32.761,61.685,6.065,Moderate
91.915,127.264,60.541,19.503,2.218,20.637,35.663,23.804,57.314,4.441,Poor
38.644,66.374,59.981,36.713,1.467,24.444,27.171,26.024,47.564,3.003,Moderate
66.148,95.966,48.84,19.454,2.7,51.102,34.213,34.81,32.343,2.991,Poor
59.061,84.273,71.248,24.257,1.049,35.095,29.875,37.434,77.681,2.854,Moderate
47.851,77.321,76.859,14.17,1.677,34.281,30.007,35.567,96.0,4.279,Moderate
39.151,54.365,30.284,19.0,1.422,5.0,35.022,25.085,45.319,3.253,Moderate
40.613,100.185,45.002,34.59,1.6,22.994,35.986,39.848,56.23,2.658,Moderate
48.261,40.722,61.728,27.794,2.229,56.244,23.326,28.497,61.673,0.724,Moderate
91.245,144.908,61.692,31.486,2.374,29.268,36.195,28.08,65.121,7.112,Poor
19.352,41.857,31.27,16.63,2.499,15.765,6.411,28.935,47.756,1.059,Moderate
24.145,72.968,22.94,20.36,1.829,33.484,41.724,27.181,72.675,2.109,Moderate
147.39,246.005,15.349,24.851,1.936,9.476,17.654,30.092,55.427,2.343,Very Poor
66.104,98.284,72.719,37.037,1.447,31.081,28.66,23.936,66.292,1.67,Moderate
55.638,73.235,51.243,13.075,2.018,13.937,38.0,32.549,60.966,5.283,Poor
64.524,129.061,51.811,5.29,1.603,22.162,30.031,34.651,29.867,4.154,Moderate
28.47,47.004,47.75,23.578,0.875,14.813,20.552,32.346,48.133,3.282,Good
75.477,51.946,55.284,13.658,2.468,23.68,46.186,22.927,73.013,2.474,Poor
117.376,177.653,27.805,38.718,2.913,26.744,46.847,30.978,60.965,3.235,Very Poor
30.683,42.798,67.816,21.126,0.734,8.582,21.904,23.127,48.81,3.826,Good
39.9,60.169,74.352,30.284,1.916,31.825,44.247,27.713,50.418,3.273,Moderate
20.407,36.66,37.009,17.433,0.554,23.788,4.609,20.445,46.485,3.761,Moderate
39.706,50.851,20.332,32.977,1.256,54.221,23.562,18.414,86.617,4.831,Moderate
57.951,86.145,59.729,24.487,2.418,38.071,22.128,26.879,63.434,1.354,Moderate
50.319,80.304,62.958,9.49,2.359,52.427,41.476,32.101,63.777,2.011,Poor
65.557,98.866,42.861,33.897,2.143,40.605,33.809,22.452,70.7,1.615,Poor
30.51,39.05,30.827,28.03,1.913,43.642,29.727,30.267,70.101,4.467,Moderate
75.288,106.76,48.335,14.886,1.39,29.469,35.156,31.898,48.664,3.652,Poor
72.626,92.363,50.449,26.647,2.449,26.496,36.341,24.273,55.408,1.014,Poor
65.68,109.849,52.07,19.011,1.506,31.359,44.532,28.419,72.916,2.469,Moderate
17.044,29.035,41.148,19.807,1.181,19.804,53.033,34.801,58.862,4.299,Good
36.912,75.363,25.255,18.543,2.281,76.593,39.812,31.094,87.699,0.3,Moderate
34.515,39.133,45.815,16.248,0.953,51.253,19.92,38.263,54.19,0.3,Moderate
35.063,48.223,56.061,12.189,2.455,40.202,32.29,30.217,56.204,2.846,Moderate
29.662,28.401,35.531,15.886,1.008,55.157,39.641,26.309,76.842,2.101,Moderate
45.318,80.087,51.141,28.341,1.178,38.714,23.003,27.332,44.454,1.959,Moderate
45.813,85.484,35.849,11.399,1.469,47.045,39.804,28.1,37.531,0.985,Moderate
118.533,195.961,55.841,42.92,2.062,19.574,51.642,26.294,64.251,5.453,Poor
54.106,97.867,68.84,14.698,1.146,15.825,30.278,22.5,52.52,0.597,Moderate
52.261,104.56,37.168,28.49,1.355,57.972,11.2,25.567,61.565,2.088,Moderate
74.254,115.496,39.347,26.841,1.651,28.015,32.906,34.583,42.115,3.527,Moderate
54.06,111.205,17.146,33.786,1.519,5.0,23.265,22.317,43.649,1.628,Moderate
61.225,74.983,79.673,26.681,2.048,47.723,38.966,39.664,57.824,2.605,Poor
91.859,137.86,10.146,32.217,2.436,6.06,29.791,39.035,75.01,6.231,Poor
103.324,139.773,80.425,28.266,1.566,25.009,32.351,12.694,87.161,3.596,Poor
62.021,90.647,50.803,29.146,1.844,31.022,19.808,18.888,56.44,4.706,Poor
21.768,29.545,17.042,33.318,1.274,62.888,27.294,15.584,65.859,3.234,Moderate
64.701,89.044,68.858,25.9,1.34,60.536,38.894,31.633,35.09,5.603,Moderate
124.718,160.385,57.284,26.919,2.091,33.286,34.583,21.128,37.545,4.92,Poor
46.964,67.247,48.0,24.226,0.753,5.0,24.858,34.344,52.873,0.721,Moderate
83.543,159.346,64.341,44.781,1.68,24.411,56.608,16.33,72.582,3.4,Poor
49.61,91.482,33.195,46.115,1.867,38.533,37.435,27.145,38.849,2.657,Moderate
35.276,36.229,66.542,38.611,0.375,16.194,37.756,27.083,42.445,1.437,Good
37.561,71.116,27.684,27.571,0.933,35.204,30.376,35.689,43.483,3.041,Moderate
